link,title,location,price,area,category,direction,floor_num,toilet_num,street,livingroom_num,bedroom_num,liability
https://nhadat.cafeland.vn/quan-11-lac-long-quan-khu-cx-phu-binh-4-tang-gia-chi-hon-6t-2254800.html,Quận 11- Lạc Long Quân khu CX Phú Bình- 4 tầng giá chỉ hơn 6T (Tin Hết Hạn),"Lạc Long Quân, Phường 5, Quận 11, TP. Hồ Chí Minh Lưu tin",~137 triệu/m2,50m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-nha-dep-tai-tan-phu-hcm-khu-kinh-doanh-sam-uat-gia-chi-nhinh-hon-5-ty-2254799.html,"bán nhà đẹp tại tân phú hcm, khu kinh doanh sầm uất, gia chỉ nhỉnh hơn 5 tỷ (Tin Hết Hạn)","Trần Thủ Độ, Tây Thạnh , Quận Tân Phú, TP. Hồ Chí Minh Lưu tin",~150 triệu/m2,40m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/nha-xuong-mat-tien-trung-my-tay-342m29x38-giam-manh-ban-nhanh-gia-nhinh-40tr-2254272.html,"NHÀ XƯỞNG MẶT TIỀN TRUNG MỸ TÂY 342M2(9X38). GIẢM MẠNH BÁN NHANH, GIÁ NHỈNH 40TR (Tin Hết Hạn)","Trung Mỹ Tây , Quận 12, TP. Hồ Chí Minh Lưu tin","~48,2 triệu /m2",342m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/cam-ket-khong-co-can-thu-2-nha-hxh-le-trong-tan-650m218x38-gia-nhinh-60-trieu-2254534.html,CAM KẾT KHÔNG CÓ CĂN THỨ 2. NHÀ HXH LÊ TRỌNG TẤN 650M2(18X38) GIÁ NHỈNH 60 TRIỆU (Tin Hết Hạn),"Tây Thạnh , Quận Tân Phú, TP. Hồ Chí Minh Lưu tin","~66,1 triệu /m2",650m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-biet-thu-movenpick-cr-2pn-gia-165ty-vi-tri-trung-tam-2252365.html,Bán biệt thự Movenpick CR 2PN giá 16.5ty vị trí trung tâm (Tin Hết Hạn),"Cam Nghĩa, Cam Ranh, Khánh Hòa Lưu tin","~32,1 triệu /m2",513.59m2,Bán biệt thự,,,2,,1,2 phòng,Hợp đồng
https://nhadat.cafeland.vn/ban-nha-duong-nhuagia-55-ty-vnd-tai-1-nguyen-thi-thanh-thoi-tam-thonhoc-mon-2252654.html,"Bán nhà đường nhựa,giá 5,5 tỷ VND tại 1/ nguyễn thị thảnh, thới tam thôn,hóc môn (Tin Hết Hạn)","Thới Tam Thôn, Huyện Hóc Môn , TP. Hồ Chí Minh Lưu tin","~27,5 triệu /m2",200m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ngop-ngan-hang-ban-gap-nha-2-laupham-thi-giaythoi-tam-thonhoc-mon-2251831.html,"NGỘP NGÂN HÀNG BÁN GẤP NHÀ 2 LẦU,PHẠM THỊ GIÂY,THỚI TAM THÔN,HÓC MÔN (Tin Hết Hạn)","Phạm Thị Giây, Thới Tam Thôn, Huyện Hóc Môn , TP. Hồ Chí Minh Lưu tin","~57,5 triệu /m2",60m2,Bán nhà riêng,,2 tầng,5,6m,1,5 phòng,Sổ hồng
https://nhadat.cafeland.vn/chinh-sach-dam-phan-thanh-toan-tt-avio-can-ho-nhat-ban-da-phong-cach-duy-nhat-c-2253507.html,Chính sách đàm phán thanh toán TT AVIO căn hộ Nhật Bản đa phong cách duy nhất c (Tin Hết Hạn),"DT743C, Tân Đông Hiệp, Dĩ An, Bình Dương Lưu tin","~21,9 triệu /m2",56m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/can-ho-cao-cap-at-sky-garden-chuan-b-lien-ke-quan-go-vap-chi-34trm2-2249471.html,Căn hộ cao cấp A&T Sky Garden chuẩn B+ liền kề quận Gò Vấp chỉ 34tr/m2 (Tin Hết Hạn),"Cách Mạng Tháng Tám, Lái Thiêu, Thuận An, Bình Dương Lưu tin","~4,3 triệu /m2",64m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/ban-nha-mat-tien-thanh-da-binh-quoi-quan-binh-thanh-tphcm-158-m2-gia-21-ty-2254786.html,Bán nhà mặt tiền Thanh Đa Bình Quới quận Bình Thạnh TPHCM 158 m2 giá 21 tỷ (Tin Hết Hạn),"Phường 28, Bình Thạnh, TP. Hồ Chí Minh Lưu tin",~132 triệu/m2,158m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/tan-binh-ly-thuong-kiet-giap-quan-10-58m2-3-tang-4pn-gia-chi-hon-6-ty-2254574.html,Tân Bình Lý Thường Kiệt giáp Quận 10- 58m2- 3 tầng 4PN giá chỉ hơn 6 tỷ (Tin Hết Hạn),"Lý Thường Kiệt, Phường 10, Quận Tân Bình, TP. Hồ Chí Minh Lưu tin",~106 triệu/m2,58m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/tan-phu-giap-quan-11-hem-4m-3-tang-5pn-no-hau-gia-chi-4-ty-hon-2254660.html,Tân Phú Giáp Quận 11- hẻm 4m - 3 tầng 5PN nở hậu giá chỉ 4 tỷ hơn. (Tin Hết Hạn),"Lũy Bán Bích, Tân Thới Hòa, Quận Tân Phú, TP. Hồ Chí Minh Lưu tin",~103 triệu/m2,45m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/quan-6-4-tang-6pn-dtcn-66m2-gia-chi-hon-5-ty-2254722.html,Quận 6- 4 tầng 6PN -DTCN 66m2 giá chỉ hơn 5 tỷ. (Tin Hết Hạn),"Hồng Bàng, Phường 12, Quận 6, TP. Hồ Chí Minh Lưu tin","~87,7 triệu /m2",66m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-can-goc-2-mt-duong-so-q7-gia-giam-3-ty-con-32-ty-2254494.html,Bán căn góc 2 MT đường số Q7 giá giảm 3 tỷ còn 32 tỷ (Tin Hết Hạn),"Tân Quy, Quận 7, TP. Hồ Chí Minh Lưu tin",~240 triệu/m2,133m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-dat-dau-gia-ha-huong-lien-ha-dong-anh-khu-do-thi-ha-huong-lien-ha-2253575.html,"Bán đất đấu giá Hà Hương, Liên Hà, Đông Anh - Khu đô thị Hà Hương Liên Hà (Tin Hết Hạn)","Liên Hà, Đông Anh, Hà Nội Lưu tin",,76m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/chot-nhanh-chi-51-ty-43m2-2-tang-dep-o-luon-dhoang-hoa-tham-p7-2254782.html,CHỐT NHANH - CHỈ 5.1 TỶ - 43M2 - 2 TẦNG - ĐẸP Ở LUÔN - Đ.HOÀNG HOA THÁM - P7 (Tin Hết Hạn),"Hoàng Hoa Thám, Phường 7, Bình Thạnh, TP. Hồ Chí Minh Lưu tin",~118 triệu/m2,43m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/72-ty-nha-dep-2-mat-hem-khong-lo-gioi-quy-hoach-3-tang-btct-42x12-a4-2254781.html,7.2 TỶ - NHÀ ĐẸP 2 MẶT HẺM - KHÔNG LỘ GIỚI QUY HOẠCH - 3 TẦNG BTCT 4.2x12 A4 (Tin Hết Hạn),"Hoàng Hoa Thám, Phường 6, Bình Thạnh, TP. Hồ Chí Minh Lưu tin",~144 triệu/m2,50m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-nha-gac-lung-moi-xay-binh-loi-huyen-vinh-cuu-dong-nai-cach-bien-hoa-4km-2254778.html,Bán nhà gác lửng mới xây Bình lợi huyện Vĩnh Cửu Đồng nai cách biên hòa 4km (Tin Hết Hạn),"10/1, Hương Lộ 15, Bình Lợi, Vĩnh Cừu, Đồng Nai Lưu tin",~Thương lượng/m2,40m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/goc-359-m2-mat-tien-duong-2a-rong-22m-gia-75ty-ngay-cong-chao-binh-duong-2254560.html,"GÓC 359 M²-MẶT TIỀN ĐƯỜNG 2A RỘNG 22M-GIÁ 7,5TỶ-NGAY CỔNG CHÀO BÌNH DƯƠNG. (Tin Hết Hạn)","Vĩnh Phú, Thuận An, Bình Dương Lưu tin","~20,8 triệu /m2",359m2,Bán đất thổ cư,,,,20m - 30m,,,Sổ hồng
https://nhadat.cafeland.vn/ban-nha-sieu-pham-ngay-cho-go-vap-hem-1-gia-25-ty-2254777.html,"Bán nhà siêu phẩm ngay chợ Gò Vấp, hẻm 1/. Giá 2.5 tỷ (Tin Hết Hạn)","Lý Thường Kiệt, Phường 4, Quận Gò Vấp, TP. Hồ Chí Minh Lưu tin",~138 triệu/m2,18m2,Bán nhà riêng,,3 tầng,2,2m,1,2 phòng,Sổ hồng
https://nhadat.cafeland.vn/can-ban-gap-nha-1ty8-shr-bien-hoa-2254776.html,Cần bán gấp nhà 1ty8 shr Biên Hoà (Tin Hết Hạn),"nguyễn trung trực, An Hòa, Biên Hòa, Đồng Nai Lưu tin","~25,3 triệu /m2",71m2,Bán nhà riêng,,1 tầng,2,6m,1,3 phòng,Sổ hồng
https://nhadat.cafeland.vn/bds-hvl-nc-f11-135ty-cg-du-an-tang-long-gardenphuong-truong-thanhtd-2254774.html,"BDS HVL [NC] F11 [ 13,5tỷ ]CG Dự án Tăng Long Garden,Phường Trường Thạnh,TĐ (Tin Hết Hạn)","Trường Thạnh , Quận 9, TP. Hồ Chí Minh Lưu tin","~43,2 triệu /m2",312m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-dat-duong-ut-cu-sap-len-nhua-gia-54trm-2254772.html,Bán đất đường Út Cú sắp lên nhựa giá 5.4tr/m (Tin Hết Hạn),"Tỉnh Lộ 9, Mỹ Hạnh Bắc, Đức Hòa, Long An Lưu tin","~5,4 triệu /m2",420m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/ban-nha-1t-1l-duong-n20-gia-15-ty-shr-hoan-cong-2254771.html,"Bán nhà 1T, 1L đường N20 giá 1.5 tỷ, SHR hoàn công (Tin Hết Hạn)","Tỉnh Lộ 9, Mỹ Hạnh Bắc, Đức Hòa, Long An Lưu tin","~23,7 triệu /m2",65m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/can-ban-shophouse-24m-nikko-park-cat-lo-20-bao-sang-ten-2254499.html,"Cần bán Shophouse 24m - Nikko Park, Cắt lỗ 20% (Bao sang tên) (Tin Hết Hạn)","Nguyễn Tất Thành, Cam Nghĩa, Cam Ranh, Khánh Hòa Lưu tin","~70,8 triệu /m2",108m2,Bán nhà phố dự án,Đông Nam,,,20m - 30m,,,Hợp đồng
https://nhadat.cafeland.vn/dat-chinh-chu-can-ban-2254765.html,đất chính chủ cần bán (Tin Hết Hạn),"Tân Phước, Đồng Phú, Bình Phước Lưu tin",~179 nghìn/m2,1000m2,Bán đất nền dự án,,,,,,,
https://nhadat.cafeland.vn/nha-1-tret-2-lau-san-thuong-truoc-sau80m2-shr-bao-sang-ten-gia-990-trieu-2254762.html,"Nhà 1 trệt 2 lầu, sân thượng trước sau.80m2, shr, bao sang tên giá 990 triệu (Tin Hết Hạn)","ĐT 743, Bình Chuẩn, Thuận An, Bình Dương Lưu tin","~12,3 triệu /m2",80m2,Bán biệt thự,Đông Nam,2 tầng,3,15m - 20m,1,4 phòng,Sổ hồng
https://nhadat.cafeland.vn/dat-vuon-dat-ngop-dong-nai-580tr-san-so-chuan-phap-ly-2252129.html,Đất Vườn Đất Ngộp Đồng Nai 580tr sẵn sổ chuẩn pháp lý (Tin Hết Hạn),"Cách Mạng Tháng 8, Thanh Bình, Trảng Bom , Đồng Nai Lưu tin",~580 nghìn/m2,1000m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/dat-dong-nai-tho-cu-chi-400-trieu-tu-124-200m2-2251427.html,Đất Đồng Nai (thổ cư) chỉ 400 triệu từ 124-200m2 (Tin Hết Hạn),"769, Long Thành, Long Thành, Đồng Nai Lưu tin",~Thương lượng/m2,200m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/chinh-chu-can-ban-lo-dat-tho-cu-dong-nai-100-200m2-so-hong-chuan-phap-ly-chi-3-2250469.html,Chính chủ cần bán lô đất Thổ Cư ĐỒNG NAI (100-200m2) Sổ Hồng Chuẩn Pháp Lý chỉ 3 (Tin Hết Hạn),"769, Phước Thái, Long Thành, Đồng Nai Lưu tin","~1,5 triệu /m2",200m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/dat-vuon-dong-nai-nghi-duong-1000m2-san-so-chuan-phap-ly-2254755.html,Đất Vườn Đồng Nai Nghỉ Dưỡng 1000m2 sẵn sổ chuẩn pháp lý (Tin Hết Hạn),"105, La Ngà, Định Quán, Đồng Nai Lưu tin",~672 nghìn/m2,1011m2,"Bán đất nông, lâm nghiệp",,,,,,,
https://nhadat.cafeland.vn/ban-nha-vuon-8x18m-hem-xe-hoi-nguyen-van-linh-doi-dien-kdc-trung-son-2252848.html,BÁN NHÀ VƯỜN 8x18m - HẺM XE HƠI - NGUYỄN VĂN LINH (ĐỐI DIỆN KDC TRUNG SƠN) (Tin Hết Hạn),"C13, Nguyễn Văn Linh, Bình Hưng, Huyện Bình Chánh, TP. Hồ Chí Minh Lưu tin","~15,1 triệu /m2",145m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/chinh-chu-ban-nha-moi-tx43-vao-1-sec-30m-2254752.html,chính chủ bán nhà mới TX43 vào 1 sẹc 30m (Tin Hết Hạn),"Thạnh Xuân, Quận 12, TP. Hồ Chí Minh Lưu tin",,,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/251m-2-mt-duong-nhua-lon-gan-bv-hanh-phuc-sat-ql13-gia-35-tytl-2254035.html,"251M ² MT ĐƯỜNG NHỰA LỚN – GẦN BV HẠNH PHÚC- SÁT QL13 -GIÁ 3,5 TỶ(TL). (Tin Hết Hạn)","Vĩnh Phú, Thuận An, Bình Dương Lưu tin","~13,9 triệu /m2",251m2,Bán đất thổ cư,,,,10m,,,Sổ hồng
https://nhadat.cafeland.vn/dat-mat-tien-tam-vu-view-sat-masteri-thanh-da-peninsula-kich-thuoc-10x53m-2254502.html,"Đất Mặt Tiền Tầm Vu, View Sát Masteri Thanh Đa Peninsula - Kích Thước: 10x53m (Tin Hết Hạn)","Phường 26, Bình Thạnh, TP. Hồ Chí Minh Lưu tin",,,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/mat-tien-khanh-hoi-nha-5-tang-hoan-cong-du-dts-54m2-chi-245-ty-2254571.html,"Mặt tiền Khánh Hội, nhà 5 tầng hoàn công đủ, dts 54m2. Chỉ 2,45 tỷ (Tin Hết Hạn)","Khánh Hội, Phường 3, Quận 4, TP. Hồ Chí Minh Lưu tin",~298 triệu/m2,8.2m2,Bán nhà riêng,,5 tầng,3,,1,4 phòng,Sổ hồng
https://nhadat.cafeland.vn/mat-tien-bui-van-ba-nha-c4-76m2-6-x-127-chi-71-ty-2247667.html,"Mặt tiền Bùi Văn Ba, nhà c4 76m2 (6 x 12,7). Chỉ 7,1 tỷ (Tin Hết Hạn)","Bùi Văn Ba, Tân Thuận Đông, Quận 7, TP. Hồ Chí Minh Lưu tin","~93,4 triệu /m2",76m2,Bán nhà riêng,,,,,,,Sổ hồng
https://nhadat.cafeland.vn/ban-nha-hem-xe-tai-binh-tan-vi-tri-kinh-doanh-75m2-3pn-sieu-hiem-chi-41-ty-2253169.html,"Bán Nhà Hẻm Xe Tải BÌNH TÂN, Vị trí Kinh Doanh, 75m2 3PN, siêu hiếm. Chỉ 4.1 tỷ (Tin Hết Hạn)","Đường số 8, Bình Hưng Hòa B, Quận Bình Tân, TP. Hồ Chí Minh Lưu tin","~54,6 triệu /m2",75m2,Bán nhà riêng,,1 tầng,2,8m,1,3 phòng,Sổ hồng
https://nhadat.cafeland.vn/ban-nha-hem-xe-hoi-5-met-thong-le-van-que-gan-nga-tu-4-xa-47m2-2-tang-moi-keng-2251071.html,Bán nhà hẻm Xe hơi 5 mét thông Lê Văn Quế gần ngã tư 4 xã. 47m2 2 tầng mới keng (Tin Hết Hạn),"Đường số 14, Bình Hưng Hòa A, Quận Bình Tân, TP. Hồ Chí Minh Lưu tin","~91,6 triệu /m2",47m2,Bán nhà riêng,,2 tầng,2,,1,2 phòng,Sổ hồng
https://nhadat.cafeland.vn/ban-nha-moi-o-to-dau-cua-go-vap-48m2-2p-ngu-3-wc-ngay-khu-dream-home-so-dep-2250285.html,"Bán Nhà Mới Ô tô đậu của Gò Vấp, 48m2 2p ngủ 3 Wc ngay khu Dream home, Sổ đẹp (Tin Hết Hạn)","Đường số 59, Phường 14, Quận Gò Vấp, TP. Hồ Chí Minh Lưu tin",~113 triệu/m2,48m2,Bán nhà riêng,,2 tầng,3,4m,1,2 phòng,Sổ hồng
https://nhadat.cafeland.vn/gia-395-ty-ban-nha-c4-moi-kdc-dong-bo-nguyen-xien-q9-tp-thu-duc-2254747.html,"Giá 3.95 Tỷ - Bán Nhà C4 Mới - KDC Đồng Bộ, Nguyễn Xiển, Q9, TP Thủ Đức (Tin Hết Hạn)","Nguyễn Xiển, Long Thạnh Mỹ, Quận 9, TP. Hồ Chí Minh Lưu tin","~58,9 triệu /m2",67m2,Bán nhà riêng,,1 tầng,1,9m,1,2 phòng,Sổ hồng
https://nhadat.cafeland.vn/nha-q8-5-lau-5-pn-ke-ben-cho-cach-q1-chi-1km-2250025.html,Nhà Q8 5 lầu 5 pn kế bên chợ cách Q1 chỉ 1km (Tin Hết Hạn),"116/xx, Nguyễn Thị Tần, Phường 2, Quận 8, TP. Hồ Chí Minh Lưu tin",~191 triệu/m2,60m2,Bán nhà riêng,,5 tầng,6,6m,1,5 phòng,Sổ hồng
https://nhadat.cafeland.vn/nha-phuong-truong-tho-2-mat-hxh-4pn-3wc-78m2-575-ty-2254733.html,Nhà Phường Trường Thọ - 2 mặt HXH - 4PN – 3WC– 78m2 – 5.75 tỷ (Tin Hết Hạn),"Đường số 4, Trường Thọ , Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin","~73,7 triệu /m2",78m2,Bán nhà riêng,,1 tầng,3,5m,1,4 phòng,Sổ hồng
https://nhadat.cafeland.vn/so-huu-ngay-can-ho-chuan-b-ba-mat-huong-thuy-chi-240-trieu-2249665.html,Sở hửu ngay căn hộ chuẩn B+ ba mặt hướng thủy chỉ 240 triệu. (Tin Hết Hạn),"3 tháng 2, Lái Thiêu, Thuận An, Bình Dương Lưu tin","~3,8 triệu /m2",63m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/69-ty-63m2-sieu-pham-binh-thanh-hem-o-to-tranh-cach-nha-10m-2251704.html,6.9 TỶ - 63m² - SIÊU PHẨM BÌNH THẠNH - HẺM Ô TÔ TRÁNH CÁCH NHÀ 10M. (Tin Hết Hạn),"Bùi Đình Túy, Phường 12, Bình Thạnh, TP. Hồ Chí Minh Lưu tin",~109 triệu/m2,63m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/sieu-pham-sau-lung-ubnd-qbinh-thanh-tran-van-ky-p14-nha-dep-5-tang-o-ngay-2254264.html,SIÊU PHẨM - SAU LƯNG UBND Q.BÌNH THẠNH -TRẦN VĂN KỶ P14 NHÀ ĐẸP 5 TẦNG Ở NGAY (Tin Hết Hạn),"Trần Văn Kỷ, Phường 14, Bình Thạnh, TP. Hồ Chí Minh Lưu tin",~173 triệu/m2,38m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/156m2-mat-tien-vip-hoang-hoa-tham-tt-binh-thanh-ngang-hiem-8m-so-vuong-vuc-2254608.html,156m2 MẶT TIỀN VIP HOÀNG HOA THÁM - TT BÌNH THẠNH - NGANG HIẾM 8M - SỔ VUÔNG VỨC (Tin Hết Hạn),"Hoàng Hoa Thám, Phường 7, Bình Thạnh, TP. Hồ Chí Minh Lưu tin",~230 triệu/m2,156m2,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/ban-nha-binh-tan-ngay-tan-hoa-dong-dt-154m2-chi-hon-50trm2-duong-nhua-6m-thong-2254731.html,BÁN NHÀ BÌNH TÂN NGAY TÂN HÒA ĐÔNG DT 154M2 CHỈ HƠN 50TR/M2 ĐƯỜNG NHỰA 6M THÔNG (Tin Hết Hạn),"Tân Hòa Đông, Bình Trị Đông, Quận Bình Tân, TP. Hồ Chí Minh Lưu tin","~55,7 triệu /m2",155m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-nha-chinh-chu-279-m2-572129-ong-ich-khiem-quan-hai-chau-da-nang-2254730.html,"Bán nhà chính chủ 27.9 m2 572/129 Ông Ích Khiêm, quận Hải Châu, Đà Nẵng (Tin Hết Hạn)","572/129, Nam Dương, Hải Châu, TP. Đà Nẵng Lưu tin","~54,8 triệu /m2",27.9m2,Bán nhà riêng,Nam,,,3m,,,Sổ hồng
https://nhadat.cafeland.vn/ban-nha-2t-mat-tien-nguyen-duy-trinh-100m2-phu-huu-q9-gia-hon-8-ty-2249963.html,"Bán nhà 2T MẶT TIỀN NGUYỄN DUY TRINH -100M2- Phú Hữu, Q9. Giá hơn 8 tỷ (Tin Hết Hạn)","Phú Hữu, Quận 9, TP. Hồ Chí Minh Lưu tin",~80 triệu /m2,100m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-can-ho-xa-hoi-xao-cap-danh-cho-nguoi-thu-nhap-thap-di-an-binh-duong-2253959.html,"Bán căn hộ xã hội xao cấp dành cho người thu nhập thấp Dĩ An, Bình Dương. (Tin Hết Hạn)","DT743C, Tân Đông Hiệp, Dĩ An, Bình Dương Lưu tin","~19,2 triệu /m2",40m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/ban-bt-lagoon-residences-ha-long-350m2-gia-25ty-so-do-lau-dai-ck-18-2230284.html,"Bán BT Lagoon residences Hạ Long 350m2 giá 25tỷ sổ đỏ lâu dài, ck 18% (Tin Hết Hạn)","513, Hoàng Quốc Việt, Bãi Cháy, Hạ Long, Quảng Ninh Lưu tin","~71,4 triệu /m2",350m2,Bán biệt thự,,3 tầng,4,10m,2,5 phòng,
https://nhadat.cafeland.vn/ban-nha-lien-ke-khu-quan-uy-tay-ho-mat-pho-tay-ho-gan-ho-tay-via-he-2240093.html,BÁN NHÀ LIỀN KỀ KHU QUẬN ỦY TÂY HỒ- MẶT PHỐ TÂY HỒ- GẦN HỒ TÂY - VỈA HÈ (Tin Hết Hạn),"Nguyễn Hoàng Tôn, Xuân La, Tây Hồ, Hà Nội Lưu tin",~427 triệu/m2,110m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/nha-nam-trong-khu-phan-lonha-dep-thiet-ke-lech-tang4-pn-lon-4x16-gia-89-ty-2246127.html,"+Nhà nằm trong khu Phân lô,nhà đẹp , thiết kế lệch tầng,4 Pn lớn 4x16 giá 8.9 tỷ (Tin Hết Hạn)","Phường 15, Quận Tân Bình, TP. Hồ Chí Minh Lưu tin",~136 triệu/m2,65m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/can-ban-can-ho-chung-cu-tai-lavida-plus-2254728.html,Cần bán căn hộ chung cư tại Lavida Plus (Tin Hết Hạn),"Khương Đình, Phường Tân Phong, Quận 7, TP. Hồ Chí Minh Lưu tin","~55,5 triệu /m2",36m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/nha-hiem-kho-tim-hxh-thong-gan-cho-pham-van-bach-tan-binh-dt-40m-2-tang-2253634.html,Nhà Hiếm KHó Tìm- HXH Thông - Gần Chợ Phạm Văn Bạch - Tân Bình - DT 40M - 2 Tầng (Tin Hết Hạn),"Phạm Văn Bạch, Phường 15, Quận Tân Bình, TP. Hồ Chí Minh Lưu tin","~98,7 triệu /m2",40m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/nha-hiem-kho-tim-hxh-dong-hung-thuan02-quan-12-2-tang-chac-chan-chi-4-ty-xiu-2254721.html,NHÀ HIẾM KHÓ TÌM- HXH ĐÔNG HƯNG THUẬN02- QUẬN 12- 2 TẦNG CHẮC CHẮN- CHỈ 4 TỶ XÍU (Tin Hết Hạn),"Đông Hưng Thuận 02, Tân Hưng Thuận, Quận 12, TP. Hồ Chí Minh Lưu tin","~67,1 triệu /m2",67m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-nha-giam-gia-2-mat-tien-quan-binh-thanh-tphcm-156m2-17-ty-900-2254719.html,Bán nhà giảm giá 2 mặt tiền Quận Bình Thạnh TPHCM 156m2-17 tỷ 900 (Tin Hết Hạn),"Phường 26, Bình Thạnh, TP. Hồ Chí Minh Lưu tin",~114 triệu/m2,156m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/mo-ban-du-an-masteri-grand-avenue-vinhomes-co-loa-2254547.html,Mở bán Dự án Masteri Grand Avenue - Vinhomes Cổ Loa (Tin Hết Hạn),"Đại Đồng, Đông Hội, Đông Anh, Hà Nội Lưu tin",~112 triệu/m2,62.5m2,Bán căn hộ chung cư,Đông Nam,1 tầng,2,10m - 15m,1,3 phòng,Sổ hồng
https://nhadat.cafeland.vn/goc-2-mt-duong-45-va-lam-van-ben-phuong-tan-quy-q7-thuong-luong-1096727.html,góc 2 Mt đường 45 và lâm văn bền phường tân quy Q7. thương lượng (Tin Hết Hạn),"góc đường lâm văn bền phường tân quy Q7, Lâm văn Bền, Tân Quy, Quận 7, TP. Hồ Chí Minh Lưu tin",~380 triệu/m2,109m2,Bán nhà phố dự án,Đông Bắc,1 tầng,1,15m - 20m,1,1 phòng,Sổ hồng
https://nhadat.cafeland.vn/dat-vuon-nghi-duong-dong-nai-gia-mem-chi-550-trieu-1011m2-full-so-chuan-2251535.html,"Đất Vườn, Nghỉ dưỡng Đồng Nai giá mềm chỉ 550 triệu 1011m2, Full sổ chuẩn (Tin Hết Hạn)","Quốc Lộ 20, La Ngà, Định Quán, Đồng Nai Lưu tin",~544 nghìn/m2,1011m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/dat-vuon-dong-nai-1000m2-chi-500-trieu-2254703.html,Đất Vườn Đồng Nai 1000m2 chỉ 500 triệu (Tin Hết Hạn),"Quốc lộ 20, Gia Kiệm, Thống Nhất, Đồng Nai Lưu tin",~500 nghìn/m2,1000m2,"Bán đất nông, lâm nghiệp",,,,,,,
https://nhadat.cafeland.vn/sieu-pham-dat-vuon-1000m2-mat-tien-duong-be-tong-chi-500k1m2-2250485.html,"Siêu phẩm đất vườn 1000m2 mặt tiền đường bê tông, chỉ 500k/1m2 (Tin Hết Hạn)","La Ngà, Định Quán, Đồng Nai Lưu tin",~500 nghìn/m2,1000m2,"Bán đất nông, lâm nghiệp",,,,,,,
https://nhadat.cafeland.vn/ban-nha-pho-25-tang-xay-tho-para-sol-lien-ke-san-bay-cam-ranh-gia-4ty7-2245283.html,Bán nhà phố 2.5 tầng xây thô Para Sol – Liền kề sân bay Cam Ranh giá 4ty7 (Tin Hết Hạn),"Nguyễn Tất Thành, Cam Nghĩa, Cam Ranh, Khánh Hòa Lưu tin","~38,5 triệu /m2",122m2,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/mat-pho-linh-lang-ba-dinh-82m5t-mt-6m-28-ty-vi-tri-dac-dia-kdoanh-da-dang-2254278.html,"Mặt phố Linh Lang, Ba Đình. 82m*5t, Mt 6m, 28 Tỷ. Vị trí Đắc Địa, KDoanh đa dạng (Tin Hết Hạn)","Linh Lang, Cống Vị, Ba Đình, Hà Nội Lưu tin",~341 triệu/m2,82m2,Bán nhà riêng,,5 tầng,4,8m,1,6 phòng,Sổ hồng
